TIME,GEO,WW_TPAR,WW_TP,UNIT,Value,Flag and Footnotes
2013,Germany (until 1990 former territory of the FRG),Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Germany (until 1990 former territory of the FRG),Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Germany (until 1990 former territory of the FRG),Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Stuttgart,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Stuttgart,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Stuttgart,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Karlsruhe,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Karlsruhe,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Karlsruhe,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Freiburg,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Freiburg,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Freiburg,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,T�bingen,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,T�bingen,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,T�bingen,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Oberbayern,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Oberbayern,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Oberbayern,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Niederbayern,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Niederbayern,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Niederbayern,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Oberpfalz,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Oberpfalz,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Oberpfalz,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Oberfranken,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Oberfranken,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Oberfranken,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Mittelfranken,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Mittelfranken,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Mittelfranken,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Unterfranken,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Unterfranken,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Unterfranken,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Schwaben,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Schwaben,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Schwaben,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Berlin,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Berlin,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Berlin,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Brandenburg,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Brandenburg,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Brandenburg,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Bremen,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Bremen,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Bremen,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Hamburg,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Hamburg,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Hamburg,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Darmstadt,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Darmstadt,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Darmstadt,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Gie�en,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Gie�en,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Gie�en,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Kassel,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Kassel,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Kassel,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Mecklenburg-Vorpommern,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Mecklenburg-Vorpommern,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Mecklenburg-Vorpommern,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Braunschweig,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Braunschweig,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Braunschweig,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Hannover,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Hannover,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Hannover,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,L�neburg,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,L�neburg,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,L�neburg,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Weser-Ems,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Weser-Ems,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Weser-Ems,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,D�sseldorf,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,D�sseldorf,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,D�sseldorf,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,K�ln,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,K�ln,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,K�ln,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,M�nster,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,M�nster,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,M�nster,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Detmold,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Detmold,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Detmold,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Arnsberg,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Arnsberg,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Arnsberg,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Koblenz,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Koblenz,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Koblenz,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Trier,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Trier,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Trier,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Rheinhessen-Pfalz,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Rheinhessen-Pfalz,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Rheinhessen-Pfalz,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Saarland,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Saarland,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Saarland,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Dresden,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Dresden,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Dresden,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Chemnitz,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Chemnitz,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Chemnitz,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Leipzig,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2013,Leipzig,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2013,Leipzig,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2013,Sachsen-Anhalt,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
